id,track_name,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating_ver,cont_rating,vpp_lic,ver,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,user_rating
833756002,Flappy Golf,98557952,USD,0,14995,3840,4.5,4+,1,1.7,Games,38,4,31,4.5
833951143,FTL: Faster Than Light,179816448,USD,9.99,3832,21,5,9+,1,1.5.14,Games,24,5,1,4.5
833958016,LongStory: Choose your own dating game,70488064,USD,0,1467,70,3.5,12+,1,7.2.0,Games,43,5,1,4
834246564,Hairy Face Salon - Messy Shave Makeover,78550016,USD,0,416,4,3,4+,1,1.7,Games,38,4,11,2.5
834248867,SKRWT,34190336,USD,1.99,230,29,4.5,4+,1,1.4,Photo & Video,37,5,21,4.5
834315918,Space Marshals,443423744,USD,3.99,3515,87,4.5,12+,1,1.3.3,Games,38,5,9,4.5
834715612,Forgotten Memories: Alternate Realities,1361486848,USD,5.99,669,222,4.5,12+,1,1.0.6,Games,38,5,1,4
834854351,Scanbot - Scanner App & Fax,149340160,USD,0,3936,38,4.5,4+,1,6.5.3,Utilities,37,5,23,4.5
834993441,Spellspire,68319232,USD,0,2939,513,4.5,9+,1,1.1.4,Games,38,5,1,4.5
835217317,DatPiff,88672256,USD,0,2815,115,4.5,17+,1,4.6.1,Music,37,4,19,3.5
835599320,musical.ly - your video social network,173910016,USD,0,105429,0,0,12+,1,5.7.3,Photo & Video,37,0,21,4.5
835731296,MuseScore Songbook - Sheet Music,86334464,USD,1.99,403,5,3.5,4+,1,1.13,Music,38,4,1,4
835969177,MMX Racing,836734976,USD,0,12854,1703,4.5,4+,1,1.16.9309,Games,38,4,33,4.5
836071680,Wishbone - Compare Anything,117052416,USD,0,20649,49,3,12+,1,5.17.4,Social Networking,37,0,1,4.5
836464625,ArtPose,164829184,USD,2.99,102,14,4.5,12+,1,1.6,Reference,40,4,1,4.5
836767708,"Wayfair - Shop Furniture, Home Decor, Daily Sales",165069824,USD,0,12578,146,5,4+,1,4.24.2,Shopping,37,5,3,5
837860959,Mini Metro,113240064,USD,4.99,4064,338,5,4+,1,1.6.1,Games,37,5,1,5
838455884,Sumotori Dreams,6471680,USD,0.99,1036,150,4,4+,1,1.3,Games,38,4,1,4
838500730,Family Guy: The Quest for Stuff,131257344,USD,0,104060,269,4,17+,1,1.48.3,Games,38,4,19,4.5
838848566,Zenly - Locate your friends in realtime,126879744,USD,0,427,0,0,4+,1,3.1.0,Social Networking,37,0,23,4
839210443,Sunken Secrets,180488192,USD,0,10849,273,4,4+,1,1.9.7,Games,38,5,10,4.5
839301889,Jupiter Jump,16756736,USD,0,2890,862,4.5,4+,1,1.2,Games,40,5,31,4.5
839599050,Make It Rain: The Love of Money,169664512,USD,0,27556,35,5,4+,1,5.8,Games,37,5,31,4.5
839897809,Yup - Homework Help with Math & Science Tutors,99890176,USD,0,1424,8,4.5,4+,1,5.8.8,Education,37,5,1,4.5
840146800,Ninja UP!,37830656,USD,0,1233,366,4.5,4+,1,1.1.0,Games,39,4,2,4
840190552,"VIDO - Rewards, Music and Videos for YouTube",47266816,USD,0,2133,32,3.5,17+,1,4.23,Entertainment,37,4,1,4.5
840469989,Skullduggery!,149618688,USD,2.99,409,132,5,9+,1,1.3,Games,40,5,1,4.5
840811083,Rules!,56890368,USD,2.99,835,17,4.5,4+,1,4.0.4,Games,38,5,4,4.5
840919914,2048,15536128,USD,0,157882,4710,4.5,4+,1,2.0.4,Games,40,5,7,4.5
841098932,Pokémon TCG Online,629442560,USD,0,13559,155,4,9+,1,2.44.2,Games,24,5,1,3.5
841118013,BET NOW - Watch Shows,37992448,USD,0,967,507,3.5,17+,1,3.3.0,Entertainment,37,4,1,2.5
841377297,Windy ~ Sleep Relax Meditate & white noise sounds,95154176,USD,1.99,5285,259,4.5,4+,1,4.2.3,Health & Fitness,37,5,2,4.5
842503500,Missguided,85928960,USD,0,113,9,4.5,4+,1,5.9.4,Shopping,37,5,7,3.5
842617644,AirAttack 2,510278656,USD,0.99,229,34,5,9+,1,1.1,Games,37,5,1,4.5
842842640,Google Docs,199993344,USD,0,64259,138,4.5,4+,1,1.2017.20203,Productivity,37,4,69,4.5
842849113,Google Sheets,292418560,USD,0,24602,39,4.5,4+,1,1.2017.20204,Productivity,37,3,69,4.5
844517266,Wild Kratts World Adventure,170135552,USD,3.99,193,29,4,4+,1,2.1,Education,40,5,1,3
844570015,Funimate video editor: add cool effects to videos,104902656,USD,0,123268,64,4.5,12+,1,6.5.7,Photo & Video,37,4,7,4.5
845918296,Zombie Catchers,103388160,USD,0,16805,1136,4.5,12+,1,1.17,Games,38,5,10,4.5
846073598,WordNerd - The picture puzzle game for word nerds,161055744,USD,0,414,36,3.5,4+,1,1.74,Games,38,5,1,4.5
847334708,Meipai,147106816,USD,0,1190,0,0,12+,1,6.1.5,Photo & Video,37,0,3,4.5
847347016,in-capturing moments in life,147728384,USD,0,16,0,0,12+,1,3.1.0,Photo & Video,38,0,3,4
847492141,Score! Hero,170775552,USD,0,85395,2856,4.5,4+,1,1.55,Games,37,5,12,4.5
847985808,Star Wars™: Commander,187205632,USD,0,253448,315,4.5,9+,1,4.10.0,Games,37,5,11,4.5
848160327,Piano Tiles (Don't Tap The White Tile),22286336,USD,0,172686,2026,4,4+,1,4.1.1,Games,38,4,13,4.5
848218959,100 Balls,23143424,USD,0,30967,845,4,4+,1,4.2,Games,37,5,1,4.5
848276233,The Easter Bunny Tracker,17702912,USD,1.99,38,9,1.5,4+,1,2,Entertainment,37,2,1,2.5
848515450,ALONE...,50423808,USD,0.99,465,3,5,4+,1,1.0.10,Games,37,5,1,4.5
848651098,8-Bit RPG Creator,40919040,USD,2.99,73,71,4,9+,1,1.53,Games,43,5,1,4
849095637,Thomas Was Alone,228364288,USD,4.99,1226,1022,5,9+,1,2,Games,38,5,1,5
849145835,"Union - Combine, Blend, and Edit Photos",52169728,USD,1.99,1372,378,5,4+,1,1.5.4,Photo & Video,37,5,2,4.5
849732663,KNFB Reader,106429440,USD,99.99,71,0,0,4+,1,2.7.3,Productivity,37,5,14,4.5
849796318,Kiwanuka,49516544,USD,0.99,1025,313,4.5,4+,1,1.2,Games,43,5,1,4.5
850417475,Candy Crush Soda Saga,241862656,USD,0,133394,101,4.5,4+,1,1.91.5,Games,40,5,6,4.5
850417796,Almanac Long-Range Weather Forecast,15704064,USD,0,12,4,1,4+,1,4,Weather,40,4,1,1.5
850863885,Ambition: Strategy War Game,54139904,USD,3.99,360,27,3.5,9+,1,2.7,Games,37,5,1,3.5
852152318,The Impossible Letter Game,25113600,USD,0,6956,380,4.5,4+,1,5.2,Games,37,3,1,4.5
852197796,Red Ball 4,105723904,USD,0.99,9818,177,4.5,4+,1,1.3.11,Games,38,5,15,4.5
852224786,Pet Buddies HD,108698624,USD,0,8227,178,4.5,4+,1,1.0.27,Games,24,5,1,4.5
852250176,No Brakes,21550080,USD,0,6865,171,4.5,4+,1,1.3.9,Games,40,5,1,4.5
852318295,Sounds app - Music And Friends,132413440,USD,0,5126,35,4,12+,1,2.43,Music,37,0,14,4.5
852555131,"Adobe Spark Video, Animated Videos in minutes",154832896,USD,0,4302,35,4.5,4+,1,3.0.5,Productivity,37,5,1,4.5
852801667,Looney Tunes Dash!,179526656,USD,0,25806,43,4,9+,1,1.89,Games,39,1,16,4.5
852801905,タップル誕生 - 出会いアプリで趣味から恋活・婚活,62878720,USD,0,37,1,5,17+,1,2.2.1,Social Networking,37,0,2,4.5
852912420,Summoners War,38124544,USD,0,137122,336,4,12+,1,3.4.3,Games,38,5,15,4.5
853246110,Mr Jack Pocket,100689920,USD,2.99,31,9,3,4+,1,2.0.2,Games,40,4,1,3.5
853706620,Botanicula,660328448,USD,4.99,959,99,4.5,9+,1,1.1.3,Games,37,5,16,4.5
853834250,Peggle Blast,454746112,USD,0,11528,1153,3.5,9+,1,2.10.0,Games,38,5,6,4
853926670,Webcams – EarthCam,43324416,USD,0,912,298,4.5,4+,0,1.2.99,Travel,37,5,1,4
854145102,Face Swap-r,3563520,USD,0,17,17,2.5,4+,1,1,Entertainment,40,0,1,2.5
854245283,Cooking Academy 2: World Cuisine (Full),133746688,USD,2.99,988,530,4.5,4+,1,1.0.4,Games,40,5,0,4.5
855274310,Cinamatic,43502592,USD,2.99,937,9,4,4+,1,1.6.4,Photo & Video,37,5,9,3.5
855627886,MADDEN NFL Mobile,147190784,USD,0,230289,411,4.5,4+,1,3.9.1,Games,37,5,1,4.5
857555369,Wayward Souls,47943680,USD,6.99,2061,108,4.5,9+,1,1.34,Games,43,5,1,4.5
857654965,Pop Jump,130396160,USD,0.99,1,1,2,4+,1,1.2.0,Games,43,3,16,2
858226685,Disney Karaoke: Frozen,103239680,USD,6.99,313,80,3,4+,1,1.7,Music,38,5,12,3.5
859204347,World of Tanks Blitz,2952593408,USD,0,41729,677,2.5,12+,1,3.9.0,Games,38,5,18,4.5
859644120,Game Studio Tycoon – Become A Game Developer!,137838592,USD,1.99,131,3,3,4+,1,2.2,Games,37,4,1,4.5
860011430,Ghost Lens+Scary Photo Video Edit&Collage Maker,102500352,USD,0,18316,756,4.5,12+,1,3.91,Photo & Video,40,5,3,5
860380109,全民炸金花-首款含电玩城百家乐的棋牌游戏,44426240,USD,0,22,1,5,17+,1,2.0.9,Games,40,4,2,5
860454499,Mud Bogger ( 3D Monster Truck Driving & Racing Games ),109277184,USD,0.99,16,9,2.5,9+,1,1.2,Games,43,5,8,2.5
860620713,Table Tennis Touch,318714880,USD,2.99,1701,120,5,4+,1,2.2.1230,Games,37,5,12,4.5
860822992,Kim Kardashian: Hollywood,239976448,USD,0,397730,467,4.5,12+,1,6.6.0,Games,38,5,1,4.5
861891048,Tantan,35807232,USD,0,235,0,0,17+,1,2.7.4,Social Networking,37,0,5,4.5
862303071,94%,121039872,USD,0,13805,20,4,4+,1,3.3.2,Games,37,4,9,4.5
862550306,Flinch - Video Chat Staring Contest,88759296,USD,0,2134,7,1.5,17+,1,1.7.4,Social Networking,37,0,1,3
862863329,Fyuse - 3D Photos,118107136,USD,0,4126,10,4.5,12+,1,4.1.0,Photo & Video,37,0,25,4.5
863844475,YouCam Makeup: Magic Makeup Selfie Cam,133124096,USD,0,14188,264,5,9+,1,5.20.0,Photo & Video,37,4,16,4.5
863882795,斗鱼--王者大神在直播,200382464,USD,0,266,1,1,4+,1,2.5,Entertainment,37,5,1,2.5
863960527,Mucho Party,87665664,USD,0,307,30,4.5,4+,1,1.4.44,Games,38,5,12,4.5
863998476,贝贝-8000万妈妈信赖的母婴正品特卖拼团商城,109491200,USD,0,6,0,0,4+,1,5.9.03,Shopping,38,0,1,3.5
864130829,Keystone Biology Practice Test,28784640,USD,0.99,6,0,0,4+,1,1.1,Education,37,1,1,3
864880531,Civilization Revolution 2,1009885184,USD,9.99,5416,2804,4,12+,1,1.5.3,Games,38,5,6,4
865958296,Kritika: The White Knights,1062202368,USD,0,5185,2,5,12+,1,2.37.6,Games,38,5,12,4.5
866450515,"Forest: Stay focused, be present",57554944,USD,1.99,1869,57,5,4+,1,3.26.1,Productivity,37,0,7,5
866617777,"8fit - Workouts, meal plans and personal trainer",101789696,USD,0,8730,1108,5,4+,1,2.8.12,Health & Fitness,37,4,4,5
866786833,iThoughts (mindmap),56014848,USD,11.99,287,3,3.5,17+,1,4.7,Productivity,37,5,11,4.5
867427452,Clash of Lords 2: New Age,207059968,USD,0,7795,25,4.5,9+,1,2.0.65,Games,38,5,1,4
867827909,SONIC Drive-In,71068672,USD,0,1645,109,4,4+,1,3.0.0,Food & Drink,37,0,1,4
867833019,Cupcake Mania™,167641088,USD,0,15336,332,4.5,4+,1,1.5.6,Games,43,5,9,4.5
867887231,botman - Real time video chat,86319104,USD,0,7,0,0,17+,1,2017.5.1,Social Networking,37,5,2,3
867964741,LINE: Disney Tsum Tsum,77043712,USD,0,65155,71,3.5,4+,1,1.32.2,Games,37,5,5,4.5
868013618,Best Fiends,271392768,USD,0,37584,8,4.5,4+,1,4.6.1,Games,37,5,1,4.5
868077558,Bitmoji - Your Personal Emoji,105198592,USD,0,37972,783,4,12+,1,10.6.1,Utilities,37,0,22,4.5
868123351,Pixel Cup Soccer,45298688,USD,0.99,64,1,5,4+,1,1.5.3,Games,38,5,1,4
868692227,Goat Simulator,436621312,USD,4.99,34819,167,4,9+,1,1.9.3,Games,38,5,1,4.5
868759616,Rocket Cars,154898432,USD,0,1404,549,4.5,4+,1,1.1.2,Games,38,5,12,4
868773703,Stealers Steal: A thief's quest for gold,120459264,USD,0.99,12,3,5,9+,1,1.5.0,Games,38,5,1,5
868897264,Pink Pong,17800192,USD,0,504,0,0,4+,1,2.5,Games,37,3,1,3.5
869011374,The Lost Ship,68837376,USD,0.99,262,153,4.5,4+,1,1.7,Games,40,5,1,4.5
869231055,Angry Birds Transformers,364130304,USD,0,106434,535,4.5,4+,1,1.27.1,Games,37,5,10,4.5
869329921,WorldCraft : 3D Build & Craft,185914368,USD,0.99,468,50,4,4+,1,2.4.7,Games,43,5,1,4
869869881,Tormentum - a Point & Click Adventure,367181824,USD,4.99,127,48,5,9+,1,1.5.0,Games,38,5,10,4.5
870099476,Copy My Data,1376256,USD,0,72,72,4,4+,1,1.23,Utilities,40,0,10,4
870322730,Implosion - Never Lose Hope,2610579456,USD,9.99,1644,469,4.5,12+,1,1.2.4,Games,35,5,1,4.5
871095743,虎牙直播-热门高清游戏互动直播平台,77289472,USD,0,38,0,0,17+,1,4.7.0,Entertainment,38,5,2,3.5
871169596,PHHHOTO - Look Alive,54254592,USD,0,4280,59,3,12+,1,3.2,Photo & Video,37,0,3,4
871197819,FOTONICA,263354368,USD,2.99,352,13,4.5,4+,1,1.1.9,Games,40,5,10,4.5
871230822,Sago Mini Road Trip,80607232,USD,2.99,343,10,4,4+,1,1.3,Education,38,5,1,4.5
871235562,Tomb Raider II,310942720,USD,0.99,330,31,4,12+,1,1.0.3,Games,38,4,7,4
871458763,Stay In The Line Pro,6758400,USD,0.99,474,107,4.5,4+,1,1.0.3,Games,40,0,1,4
871694174,Toca Life: Town,453559296,USD,2.99,3174,884,4,4+,1,1.4.1,Education,40,5,1,4.5
871809581,Timberman,72761344,USD,0,35587,118,4.5,4+,1,3.1.2,Games,40,4,1,4.5
872040692,Fresco — Be a part of the news,51374080,USD,0,219,1,4,12+,1,3.1.5,News,37,0,1,4
872424895,Torque Burnout,672060416,USD,0,2531,83,4.5,4+,1,1.9.1,Games,37,5,12,4
872899311,Instant Repost for Instagram-Stories Repost Upload,7704576,USD,0,1528,144,3.5,12+,1,3.5,Utilities,37,4,1,4.5
873008064,"Powerful Silent Timer – Vibration Alarm for Library, Train etc.",2662400,USD,0.99,1,1,4,4+,1,1.1.3,Productivity,38,0,2,4
874845056,"Skater - Skate Legendary Spots, Perfect Board Feel",398277632,USD,4.99,2040,137,3.5,4+,1,1.6.5,Games,37,5,1,4
875063456,Elevate - Brain Training and Games,196350976,USD,0,58092,436,5,4+,1,4.0.1,Education,37,5,31,5
875152413,CalculationBook Pro,4824064,USD,2.99,7,1,4,4+,1,1.10.1,Utilities,37,5,2,4.5
875224191,Phonics Fun on Farm Educational Learn to Read App,99215360,USD,2.99,59,5,3.5,4+,1,1.2.3,Education,40,5,1,4
875242534,"Little Builders - Trucks, Cranes & Digger for Kids",245778432,USD,1.99,220,11,4.5,4+,1,3.3,Education,37,5,14,3.5
875267105,DragonBox Elements - Geometry Proofs,321501184,USD,4.99,118,20,4.5,4+,1,1.1.5,Education,40,5,21,4.5
875273243,Lumo Deliveries,230297600,USD,0,679,17,3.5,4+,1,1.5.0,Games,37,4,1,3
875561136,JibJab,113507328,USD,0,3755,2,5,9+,1,4.5.3,Entertainment,37,0,1,4.5
876054082,NFL Fantasy Football - Official NFL Fantasy App,81811456,USD,0,8234,4,3.5,4+,1,2.10.1,Sports,37,4,1,3
876217010,Smart Music: Streaming Videos and Radio,32728064,USD,0,17,0,0,12+,1,4.0.1,Music,37,4,2,4.5
876291194,Photo Editing Effects & Collage Maker - Effectshop,56615936,USD,0,422,3,4.5,4+,1,4.0.1,Photo & Video,37,5,5,4.5
876336838,喜马拉雅FM（听书社区）电台有声小说相声英语,130731008,USD,0,2111,0,0,12+,1,6.3.6,Book,37,5,2,5
876510541,Osmo Tangram,160265216,USD,0,200,2,3,4+,1,2.4.6,Games,24,5,12,4
876514856,Osmo Words,232315904,USD,0,121,0,0,4+,1,2.4.6,Games,24,5,12,4
876520365,E! Now,95158272,USD,0,5506,26,4,12+,1,6.0.5,Entertainment,37,5,1,4.5
876524974,Osmo Newton,536596480,USD,0,132,3,5,4+,1,2.6.7,Games,24,5,12,4
877831982,Fantasy Forest Story: Land Before Dragons,191102976,USD,0,7935,310,4.5,4+,1,1.7.3,Games,43,5,8,4.5
878577184,SHEIN Shopping - Women's Clothing & Fashion,58648576,USD,0,12663,102,4.5,12+,1,5.2.7,Shopping,37,5,7,4.5
878659964,Super Slowmo Shooter,19880960,USD,0.99,208,22,4,17+,1,1.1,Games,40,5,1,3.5
878783582,Adobe Photoshop Lightroom for iPhone,143550464,USD,0,1494,9,3,4+,1,2.7.4,Photo & Video,15,0,12,4
879057314,Microgue,30928896,USD,1.99,77,17,4,4+,1,1.13,Games,43,4,16,3.5
879157782,WSVN Hurricane Tracker,73956352,USD,0,40,0,0,4+,1,4.22.260026988,News,37,4,2,4
879478102,Google Slides,249625600,USD,0,9920,44,4.5,4+,1,1.2017.20204,Productivity,37,5,69,4
879828836,World Of Navy Ships,96100352,USD,1.99,5956,5956,4.5,12+,1,1.0.0,Games,43,5,1,4.5
879915134,SHAHID for iPhone,19706880,USD,0,176,29,2.5,4+,1,2.7.9,Entertainment,40,0,2,2
879996273,CCTV5,90850304,USD,0,14,1,1,17+,1,2.2.7,Sports,37,0,1,1
880047117,Angry Birds 2,446483456,USD,0,109104,3636,4.5,4+,1,2.13.0,Games,37,5,10,4
880178264,Two Dots,285004800,USD,0,139486,137,4.5,4+,1,3.11.3,Games,38,5,1,4.5
880735556,Gods of Olympus,116436992,USD,0,21414,540,5,9+,1,1.12,Games,37,5,12,4.5
880859615,QQ邮箱HD,146654208,USD,0,55,1,3,4+,1,3.1,Utilities,24,4,1,3
880971164,Assassin's Creed Identity,2538487808,USD,4.99,3517,1187,4,12+,1,2.8.2,Games,38,5,11,4
881155044,Turbo Dismount®,317992960,USD,0,24808,937,4.5,12+,1,1.25.0,Games,38,5,1,4.5
881267423,Candy Camera,61046784,USD,0,397,1,3,9+,1,2.5.4,Photo & Video,37,5,8,4
881270303,XCOM®: Enemy Within,3508826112,USD,9.99,2855,2515,4,17+,1,1.1.0,Games,38,5,9,4
881323364,Video Merger Pro Combine Multiple Videos to Video,40767488,USD,0.99,2604,11,1,4+,1,1.7,Photo & Video,37,5,1,4
881330346,RoverCraft Space Racing,475708416,USD,0,7375,42,4.5,4+,1,1.28.1,Games,37,5,1,4.5
881342787,Billionaire – Business Capitalist Tycoon!,83843072,USD,0,42058,602,4.5,12+,1,1.8.3,Games,37,5,1,4.5
881404173,Hoopa City,246142976,USD,2.99,444,26,4.5,4+,1,2.3,Education,40,5,5,4.5
882059071,SLOTS: TRUMP vs. HILLARY CLINTON Free Slot Games,168546304,USD,0,834,107,5,12+,1,1.13,Games,43,5,10,5
882119723,Beach Buggy Racing,115208192,USD,0,4386,42,4.5,9+,1,1.2.13,Games,37,4,1,4.5
882248810,Tractor Crew: Operation Cleanup,244719616,USD,1.99,8,3,3.5,4+,1,2.0.9,Games,40,5,1,4
882365789,ダイエットが続く！人気のカロリー・体重管理アプリ 「もぐたん」,45577216,USD,0,28,0,0,4+,1,3.3.1,Health & Fitness,37,0,1,4.5
882453590,Reckless Racing 3,784058368,USD,2.99,299,39,4,17+,1,1.1.7,Games,38,5,10,4
882507985,Dragon Mania Legends: Dragon Breeding Game,122903552,USD,0,34039,541,4.5,12+,1,2.9.0,Games,38,5,15,4.5
882687823,Heroes® of Might & Magic® III – HD Edition,1859333120,USD,9.99,800,203,4,12+,1,1.2.0,Games,24,5,8,3.5
882931712,XtraMath,74678272,USD,4.99,482,37,3,4+,1,3.19.10,Education,37,5,10,3
883144212,The Secret of Raven Rock,108105728,USD,0.99,173,111,4,4+,1,1.1,Games,38,5,11,4
883179733,Money - Track your money easily.,15391744,USD,0.99,5,0,0,4+,1,3.0.6,Finance,38,5,4,4
883237617,My Emma :),136275968,USD,0,8412,149,4.5,4+,1,2.7.0,Games,38,5,1,4.5
883393043,Need for Speed™ No Limits,1085844480,USD,0,34998,402,4.5,4+,1,2.2.3,Games,37,5,12,4.5
883854755,Game Cheats - Super-Mario Universe 2 Luigi Galaxy Starship Edition,45887488,USD,4.99,65,65,1,4+,1,1,Games,43,3,1,1
883997728,Monty Python's The Ministry of Silly Walks,421027840,USD,1.99,356,145,4.5,4+,1,1.2.7,Games,38,2,1,4
884009993,Lomotif Music Video Editor - Add Music & Effects!,138831872,USD,0,3507,24,4,4+,1,2.2.0,Photo & Video,37,5,20,4
884023735,AT&T Mobile Transfer - Free,26359808,USD,0,3024,86,5,4+,1,3.4.3,Utilities,38,1,2,4.5
884377252,Lucky Cactus,8708096,USD,9.99,378,378,3.5,4+,1,1,Entertainment,43,1,1,3.5
884880797,Magic Tiles : Music Maker - Don't Touch the White,36531200,USD,0,4944,564,4.5,4+,1,2.7,Games,37,5,1,4.5
885271158,"Adobe Photoshop Mix - Cut out, combine, create",202334208,USD,0,5253,87,4.5,4+,1,2.7.1,Photo & Video,37,5,19,4.5
885661130,Paradise Bay,322693120,USD,0,20383,404,4.5,4+,1,2.5.0,Games,38,5,13,4
885788690,Online Head Ball,111458304,USD,0,5160,6,4,4+,1,18.97,Games,40,4,9,4.5
885792725,THE KING OF FIGHTERS '98,131387392,USD,2.99,401,401,4.5,12+,1,1,Games,38,5,2,4.5
885823239,Dungeon Hunter 5 - Multiplayer RPG on iOS,2288456704,USD,0,22513,62,4.5,12+,1,2.8.2,Games,37,5,15,4.5
886103288,虎牙直播HD-热门高清游戏互动直播平台,115755008,USD,0,21,0,0,17+,1,3.5.2,Entertainment,24,5,2,3.5
886212870,Blackwell 1: Legacy,317931520,USD,2.99,86,42,4.5,12+,1,1.7.0,Games,43,5,1,4.5
886445756,Tubi TV - Watch Free Movies & TV Shows,50238464,USD,0,2368,1,5,17+,1,4.0.1,Entertainment,37,5,1,4
886565180,FRAMED,357446656,USD,3.99,971,0,0,12+,1,1.2,Games,38,5,12,4.5
886666245,MultiCraft -- Survival Craft Build Sandbox Game,65483776,USD,0,1102,58,4,4+,1,2.032,Games,37,5,11,3.5
886697025,ArtPose Female Edition,151115776,USD,2.99,85,19,4,12+,1,1.5,Reference,40,4,1,4
887153944,Pro Editor - Video Maker for FaceBook & Youtube,53158912,USD,0,3668,1005,3,9+,1,4.1,Photo & Video,38,1,33,2.5
887171753,WiFi钥匙—万能wifi密码钥匙,41617408,USD,0,82,72,4.5,4+,1,5.1.6,Utilities,37,0,1,4.5
887362336,RGB Express - Mini Truck Puzzle,37166080,USD,1.99,5575,209,4.5,4+,1,1.4.1,Games,40,5,8,4.5
887649233,Broken Age ™,2890245120,USD,4.99,1641,864,4.5,9+,1,2.3.10,Games,39,5,6,4.5
887910620,DelusionCreatureGacha,50221056,USD,0,1,1,5,4+,1,1,Games,40,2,1,5
887947640,CSR Racing 2,1944321024,USD,0,257100,2025,5,4+,1,1.11.3,Games,37,5,11,5
888104696,Diamond Quest!,177651712,USD,0,4278,911,4.5,4+,1,1.3.2,Games,43,5,8,4.5
888251661,Bee Brilliant,199310336,USD,0,11151,152,5,4+,1,1.42.0,Games,38,5,30,5
888382460,College Lacrosse 2014,128839680,USD,3.99,432,0,0,4+,1,1.2,Games,38,4,1,4
888615473,LINE PokoPoko,287759360,USD,0,631,1,5,4+,1,1.4.5,Games,38,0,3,4.5
888683802,Shades: A Simple Puzzle Game,44048384,USD,1.99,7598,447,4.5,4+,1,1.3.1,Games,38,5,14,4.5
888701288,Instaflash Pro,17196032,USD,4.99,249,79,5,4+,1,4.0.1,Photo & Video,37,5,2,5
888988372,Offroad Legends 2,83378176,USD,0.99,1108,748,4.5,4+,1,1.2.0,Games,39,5,26,4.5
889704267,FALLMAN – Trampoline Action,53652480,USD,0,139,100,4.5,9+,1,1.2.1,Games,38,5,1,4.5
889985763,FreeFlight Pro.,226129920,USD,0,1352,0,0,4+,1,4.3.9,Entertainment,37,4,12,3.5
890343394,Jurassic Life: Tyrannosaurus Rex Dinosaur Simulator,95854592,USD,0.99,842,800,4.5,9+,1,1.1,Games,43,5,1,4.5
890358046,Touch Notation,121240576,USD,11.99,18,1,5,4+,1,1.1.001,Music,37,5,2,4
890378044,Toy Blast,268521472,USD,0,75822,1321,4.5,4+,1,3348,Games,38,5,1,4.5
890390751,Soccer Star 2016 World Legend,328875008,USD,0,7765,4,4.5,12+,1,3.2.16,Games,38,5,1,4.5
890479211,Bio Inc. Platinum - Biomedical Plague,104038400,USD,2.99,573,6,4.5,12+,1,2.62,Games,40,5,7,4.5
890530382,Cookie Monster's Challenge,53510144,USD,2.99,62,31,3.5,4+,1,2,Education,24,5,1,3.5
890740165,Free Piano app by Yokee,73091072,USD,0,13016,1818,5,4+,1,1.0.32,Music,38,5,18,4.5
891132290,Simple Radio - Live AM & FM Radio Stations,36992000,USD,0,4787,13,4.5,4+,1,4.2.5,Music,37,5,3,4.5
891192948,挖财宝理财-预期年化收益高达12%,48109568,USD,0,7,0,0,17+,1,4.8.0,Finance,37,0,2,4
891194610,Earn to Die 2,102755328,USD,1.99,3072,82,4.5,12+,1,1.3,Games,39,5,14,4.5
891280237,"CollageKing pro - 2 in one (Two applications in one) create Photo and Video collage frame for instagram, vine",51412992,USD,1.99,412,393,4,4+,1,1.1,Photo & Video,40,5,31,4
891294826,8-BIT WATERSLIDE,98380800,USD,0,158,13,3.5,12+,1,1.09,Games,38,3,1,4.5
891362701,Galileo Offline Maps Pro,54066176,USD,3.99,153,41,4.5,4+,1,3.5.8,Travel,37,5,12,4.5
891448329,Model My Diet - Women - Weight Loss Motivation,45313024,USD,0,236,3,3.5,4+,1,1.12,Health & Fitness,37,4,1,4
891450541,PAW Patrol Rescue Run HD,452648960,USD,6.99,491,23,2.5,4+,1,3.1,Education,24,5,1,3
891453663,PAW Patrol Rescue Run,452775936,USD,3.99,128,7,1.5,4+,1,3.1,Education,40,0,1,2
891528055,MTN,252547072,USD,0.99,466,97,3,4+,1,1.2,Games,40,4,1,3
891596226,华尔街见闻（专业版）-全球财经新闻精选,71386112,USD,0.99,11,0,0,4+,1,4.0.2,News,37,5,2,3.5
891700302,BCM Surfing Game - World Surf Tour,188578816,USD,2.99,81,7,5,4+,1,3.4,Games,38,5,1,4
891755554,Sago Mini Toolbox,146458624,USD,2.99,65,6,4,4+,1,1.7,Education,38,5,1,3.5
892092770,Zombie Highway 2,154164224,USD,0,14593,2800,4.5,12+,1,1.4.3,Games,38,5,1,4.5
892279069,Star Walk 2 Night Sky Map: Watch Stars and Planets,239720448,USD,2.99,3751,91,4.5,4+,1,2.3.8,Education,37,5,12,4.5
892311054,360手机浏览器-安全上网看新闻、安心搜索、极速抢票,59220992,USD,0,11,0,0,17+,1,4.0.4,Utilities,37,0,2,2.5
892320294,Tactile Wars,592302080,USD,0,7674,459,4.5,9+,1,1.6.2,Games,38,5,1,3.5
892393815,Awesome Voice Recorder Pro - Mp3 Audio Recording,30080000,USD,4.99,162,54,4.5,4+,1,6.1,Business,37,3,4,4.5
892510181,Reflex Student,102887424,USD,0,1010,323,3.5,4+,1,1.7.1,Education,24,5,3,4
892521757,Premium Music Search,2158592,USD,4.99,311,81,2,4+,1,1.3.5,Utilities,38,2,15,2.5
